id,name,rating,price level
de4NckKM0aX-sPJ8KrxWjA,Bluefin Sushi Bar & Ramen,4.5, 
dYkscK94bZG-VAXVx2L79Q,Summer House on Music Lane,4.0,$$
dOQPeXu27YmjYFfV5tX-Zg,Bulevar,4.5,$$
d9t0YcIVpw9KgsqkJLfsyQ,Wink,4.0,$$
cyD2wGtrOpy8Fr2HMc7SLQ,FTG ATX,5.0,$$
cs6HfZNykLVitm09jWFqWg,Moonshine Patio Bar & Grill,4.5,$$
crqw6lpHZ8tswDxUBMXfNw,Bobo’s Snack Bar,5.0,$$
cr3DewAo9UpHk7LThXoWag,Brunch Bird,4.5,$$
cpDff4xvSxgfo_2XK87ThQ,Jasmine's Restaurant,4.5,$$
cmFvz2m5NIyq9PAo4-qCGA,1776 Cheesesteak,4.0,$$
ckGBUD9ype4KLZ8D2yK-KQ,Kitchen United MIX,4.0,$$
cblIf2hk_RX3BhbnIPIVDw,Wholy Bagel,4.0,$$
cbfgoMR_UQ9Rm5O3J1erKQ,Marye's Gourmet Pizza,4.5,$$
ca3v7CBaryAAYzN4zBsL6g,Littlefield's Tacos + Coffee,4.0,$$
cYsillXIBTJzaxxC3-5wJg,Las Trancas,4.5,$$
cV8JJfvSbvEPil3B7583Pw,Kiin Di,4.5,$$
cUUm1ToXajgswN6FIVJRQQ,The Smokin' Rose Taco Joint,4.5,$$
cTwsI0U1x1xeOrCdgIaJ2w,Acre 41,4.0,$$
cPK-8eXrTdboE4G7PSnKew,Burger Bar,4.0, 
cNhEDO6h2WqMTn8GV2Nj7Q,Steamies Dumplings - Retail Store,4.5,$$
cIbVQrylwj3Rljpka5AZ9w,Olive & June,4.0, 
cCO0aYNMYQ6qUCBjyNl5jw,The Tastegasm,3.5,$
c2l14RZhwAsOTk42Q_2sWg,Aussie's Grill & Beach Bar,3.0,$$
c-IkQb9dVRoQNW1KKP--mA,Smash ATX,4.5,$$
c-6SPBhWeA0xFrbnM0sjJg,Chi'Lantro,4.5,$$
bxy_v6jkfCiVYhvn4t8T7Q,Vamonos,4.5,$$
bsNEHMVu4PKP030s46gMyg,Kebabalicious,4.0, 
bnMecO7qJPz_J1ZVMacTVA,Blind Salamander Kitchen & Bar,4.5, 
bjzOuok1eXLceKaWWR-y7g,Mattie's,4.0, 
bgURBvd10d7Vd3Ai-7Ltrw,The Bearded Baking Company,5.0,$
bZiIIUcpgxh8mpKMDhdqbA,Hopdoddy Burger Bar,4.0,$$
bSnXj25RzTTBBKfJNnJhEA,Poe's Fuego,4.5,$$
bQkYc-5GivXCvt0Cp4opBQ,Pacha Organic Cafe,4.5, 
bQbO4RPTcS50EzoLx2Y2QQ,Sugar Pine,4.5, 
bM2elWATHNuHUCGgA9bekw,Four Brothers,5.0, 
bJbJyH6sZeltbBIbe32R8g,Juan In A Million,4.0,$$$
b8CI9JbUi7hkBe4cr39bvQ,MOD Pizza,4.0,$
b3XX4atH_V0pA3ejH-6tUA,Justine's Brasserie,4.0,$$
b0nrctP38EBcQLP-0kC2Kg,Yalla Burgers & Wings Halal,4.5,$$
arhbKm1x3Si07s8vY-5hGw,Punch Bowl Social Austin,4.0,$$
aq0aE997rfi6NMTuTcoyNQ,Hula Hut,3.5, 
apNQUS92Vhsu8s5QUqdRQA,Ranch 616,3.5,$$
an4tPMzgOG-KwCXfAoKKWQ,Salt & Time,3.5, 
ai29zMnhhapQ_NrGckIzXQ,The Driskill Bar,4.0,$$
ai0UHYBdeozo-a7Redqgrg,Slake Cafe,4.0,$$
aflbTPPZrQIxTOIMJMHbHA,Las Palomas Restaurant & Bar,3.5,$
acMhW2yiFCNU6PoGiHxvPQ,El Alma,4.0,$$
ac1jxd_s57WrIv0NS_TmTA,Shortie’s Pizza & Grinders,4.0,$$
aNm64_zMpnzrh8dHhaWmfg,Bar AC,5.0, 
aNX8OAI9CI662uxbWwsPHA,Flower Child,4.0, 
aK9EcRc3iEbhfI7hRNAVEg,The Southern Soul Bowl,5.0, 
aK1_CfnTLedsLKDd_TeRHg,Plaza Colombian Coffee,4.5,$$
aJpPFyqmYweduHwuMPu_tw,Casa Colombia,4.0,$$
aGCEcYvzhFY06K8WtV38hA,Thai Thani,4.0,$$
aEONpDLGav3O4NTsgmHZMA,Ram Indimex foods,5.0,$$
aByHmMVAUIVJrBjObf3S0Q,Chick'nCone - Austin,3.5,$
a4LjewExxqm72UJC1-Ct_Q,Monster Bite World,4.5, 
a4Gw4s4sGx3_2R3MBpi5sQ,Plank Seafood Provisions,4.0,$$
a3SMwlidgbKE6UytxMfG6w,Taqueria Los Altos,4.0,$$
a2sO4bAVExhg7LnVyGN2IA,Modern Market,4.0,$$
a0UVUJGOcZOxYsl-nU1FBw,Javi's Best of Tex-Mex,4.0,$$
_rzLgFlECS1Gxyx0KE5GoQ,Pecan Square Cafe,4.0,$$
_rt-Z934kfFzgG19nTrIcQ,Pelons Tex-Mex,3.5,$$
_njeaLgMzbaVT5VGUb_YTg,40 North,4.5, 
_n-F9OKGHcfaC8Fs9NZKag,Otherside Deli and Sub,4.5, 
_kJy37DwDNcDyqGPRBhVrA,Kt's Deli,4.5, 
_iLfGaGVofxrGMX23wg78w,TLV Israeli Street food,4.5,$$$
_dX5kPHrplgQOpk1hBE7mg,Simar Seafood Cocina,4.5, 
_Y5GEb-PJvogHYUYuVJtmw,Pedroso's Pizza,5.0,$$
_V-VpV5AWREqop5b3hV8Hw,Chuy's,4.0,$
_RYB1TIj4MeiBm63iLyxHg,Mort Subite,4.5,$
_JOSiG_X--3W0FWgPrHO0g,Stubb's Bar-B-Q,3.5, 
_BbODcinangkwNvVwpvfuA,Cenote,4.0,$$
_ApCaOQWaAwVGTlIKRpZng,DipDipDip Tatsu-Ya,4.0, 
_7lONCWyP_dZOCgWF8dEsg,Crepe Crazy,4.5, 
_6Gslpx1IJaOPstPowV0ng,A Touch of Soul,5.0,$$
_1lwieLPTdvfbEStNTnzDg,Taco Flats,3.5,$$
ZvYDNfxeJgnB0_9jwSAsxQ,Mandola's Italian,4.0, 
Zv9dVSpfKxt4d_v65H50Iw,Red Lotus Asian Grille,4.5, 
ZsUmFw2bCVjhHvPIMvEFog,Marigold Market and Cafe,4.5,$
ZlUYovGhlMWKOnETAys3mQ,Blue Dahlia Bistro,4.0,$$
ZgIPuv43YvTMqNLW6Qj9QQ,Bob's Steak & Chop House,4.0,$$
ZdnbPILu7avhY8pACtol-w,"Rudy's ""Country Store"" and Bar-B-Q",4.0,$$
ZZTAiGThsHjZOfUF0zOzHA,Cisco's Restaurant Bakery & Bar,4.0, 
ZYtgu8IWHoAiO56vvxsiqg,L'Oca d'Oro,4.0,$$
ZXRIq935J9wcEmM4izAKsg,Saveurs la Boulangerie,4.0,$$$
ZTnsL3Fh95QvJLrKH8upMw,Lupe Tortilla,3.5,$$
ZOfaYGrC05rcd1L_762mkA,Spicy Szechuan,3.0,$$
ZNwznJunPKKLyc-YSAbCcw,Mandala Kitchen & Bar,4.5,$$$
ZKe5mhiC7BtwrsN51wWJ_w,Lima Criolla,4.0,$$
ZKUsfxFjMlXif8yPbYAP7A,Tony C's Pizza & Beer Garden - Anderson Lane,4.0, 
ZJFIDLUiZ2Vs0NTj0pGVfg,Perry's Steakhouse & Grille - Downtown Austin,4.0, 
ZCbxlzhtaMd2DK30K911nQ,Chi'Lantro,4.0, 
ZBfm-6AjCGU4_GEEapg9yA,El Rinconcito Chapin,5.0, 
Z9ncHwrNBNXPe2VqoErjNg,Picnik South 1st,4.0, 
Z5Oc3lC-NAhbmfVfRnwSzQ,The OASIS on Lake Travis,2.5,$$$
Z5I1wDa_KnZEWQ8JSeqL0A,BackDraft Pizzeria,4.5,$
Z4CPbD4a-cR4JR8CH_c3PQ,Oasis Texas Brewing,4.0, 
Z-wxLQ9ry_sFzwJo1LF4NA,Henbit,4.0,$$
YzRvjcwnJTC7OghYRkrjpg,Envie,4.0,$$
YwdNk5vD1gi6VttNucMDbA,Sway,3.5, 
YusLBQYjRHVgxgmFKEA7gw,Sammataro,4.5,$$
YrReCTKKKRBEDMwFqcftsA,La Piscina,4.0,$$$
Ye1lObLkfsb5-QhdSJYo7Q,Corner Restaurant,4.0,$$
YdWkIUOtmcDzVeMMV9Qg1Q,Dollar Slice Club - Austin,4.0,$$
YZs1gNSh_sN8JmN_nrpxeA,Terry Black's Barbecue,4.5, 
YAPFqI95ro4YACSbuBjSfg,Waterloo Ice House 360 & 2222,3.5,$$
Y845hMKYflYP_NdPLPOhzQ,Modern Market Eatery,3.5,$$
Y6tpEFutDG3a-DHu2cJ7LQ,Jacoby's Restaurant & Mercantile,4.0, 
Y5wIVVSb_iKvMDrk2OPUfQ,Budare's Venezuelan Food,5.0, 
Y5m-kSHt2GRKnFNCBadmcw,Xian Noodles,4.0, 
XzCSSfd68m-hjZzMsmW5SA,Bombay To Kathmandu Kitchen and Curry Pizza,4.5,$
XyYo7ez9nWevun74mJsNKg,Man vs Fries,2.0,$$
XwYynCcwxoe_NmTwPEFl9w,Tommy Want Wingy,1.0, 
Xt74WNiC4whyFSfvYiJrGA,Supper Friends,4.5,$$
XkEtH38Drx9IGb7qiGQaFA,Tellus Joe,2.5,$$
XjC5H-uKRrsctioXxuCMQQ,Torchy's Tacos,4.0,$
XewbQymjMkqsAjdXkaZfGw,sweetgreen,4.0, 
Xa4YAhSdEie3Qp6AK8QN7g,Sa-Tén - Canopy,4.5, 
XZkLjHALlN0j7mFy2tgpQw,Galaxy Cafe,4.0, 
XWMDndA6I4Qhs-yB4lUnKQ,Seven Spice,4.0,$$
XVmp1LmrXKB8cXomLKbu9w,la Madeleine,3.0,$
XSMEBuuozPtez9ATkTTIvQ,Big Easy Bar and Grill,4.0,$
XOo0oa5sXCZGjKXapIN95w,Red Ash,4.5,$$
XNrAtQFU4vl9NA8GTlNonA,888 Pan Asian Restaurant,4.0, 
XNPn1KRStDXxy7vc77Bp3w,Seoulju,4.5,$$$
XNOK-7sr2AyfjimuoZhMlg,Traphouse Caribbean And Seafood Grill,5.0,$$
XH2y4duYEvKsDqIq8-WDlw,Bun Belly,4.0, 
X9B1mV7-YtBNK9MhgDSqZw,The Good Eats Stop,3.0, 
X4FReQm8nmc3sON2aRoY1A,Soco Bar & Bites,4.0, 
Wup4ZDYx_OhT5KV_RoIZLg,Lazeez Mediterranean Cafe,4.5, 
WuctxzDpIrRnCR2ridSBgw,Wax Myrtle's,4.0,$$
WtkDYparH5_hqNQhyyJm_w,El Patio,3.5,$$
WrEatWgiZ25Ekx4ZqCckEA,Mi Bambuco Colombian Restaurant,4.0, 
Wr7CfGPJvvHcVzkypF1YvQ,Pinch,4.5, 
WqSAjqv0XwfsYBg70dHBqA,Polvo's DT,3.0, 
WnP9a3Lj_wszdSyJuhernA,Dos Batos,4.0,$
Wn8j-1-ity6hdjP4bC_wkw,Sip Pho,4.5, 
WlVrMlMuDc133vhTUHgpRA,Veracruz All Natural,4.0,$$$
WeTpXDwsBCN_-9GtH2kTzQ,Fresh Bowl ATX,4.5, 
WdcRuXA0UMLDPnaBejYLpQ,Hat Creek Burger Company,3.5, 
WZYMlu0nyTRyZZd4DIwWFw,Pappadeaux Seafood Kitchen,4.0,$$
WKgoxjQ5ycJ_xy0bu4SylA,Four Brothers,4.5, 
WIBIHgRfrwklwp3Kn2Gx5g,Jewboy Sub Shop,4.5,$$
WAmCbmvwXbVpgdDHYcTZAg,Rabbit Food Grocery,5.0,$$
W7tIDv_PCzVOuSLTG5C2wA,Wayside,4.5,$$
Vqhv-LUPrvmO9r2Z3xxNRw,Arlo's,4.5,$$
VobyVz_hbGNapYUfNDGyHw,Little Deli & Pizzeria,4.5, 
Vlz20mD_QeTxmroSLZ9C0w,Cipollina,3.5, 
VlI3xsBfeY-TqZAmRSAA6Q,Left Wing,4.0, 
VjSUoCUZivCmCFkyywyPjA,The Halal Corner,4.0,$$
Vf_vqtytl6RRV5_3w84JsA,Rules & Regs,4.0, 
VeJywB-UzzhUx5f8rD4aHQ,Fareground At One Eleven,4.0, 
VXJR1VTskAKspL9G0Md1bA,El Chile Café Y Cantina,3.5,$$
VV0Vx8HUXdZwuQ7dLBnyag,Cabo Bob's Burritos,4.5,$$
VQPXI5dftODd37nCJAEEqg,Ma’Coco,4.0,$$
VO1ifwP9UJ7hjkswXaOrNA,La Fruta Feliz,4.5, 
VLkKyk6RA6Tn02YQjyILIw,District Kitchen - Anderson Lane,4.5,$$
VJDXjHHahRU3P_Ultl7-Yw,North Italia,4.0, 
VGVxp-kG0YLcY7sUoUvIcQ,Paris Baguette,3.0,$$$
V8B1lqK7IXULiOe-zuIpMw,Taco Joint,4.5,$$
V016y3Rz1TdZAb1lGGjI0A,Wingzup,3.5,$$
UyTBfzjqEOksd65MtiXKug,Burrata House,3.5, 
Unl62KlI0kwF8pToy7QjSA,Vic & Al's,5.0,$$
UlJHn02nUeD2ye-WElRSzg,P. Terry's Burger Stand,4.0, 
UjPD0ANtXWprEJ9IEogeXw,Oye Taquito,4.5, 
Uivt3ZgK7yTH1douikhsew,Cava,4.5,$$
UiiIGT4lbFQhuFIiI1P7DA,True Food Kitchen,4.5, 
UiM8n-m4D9D9I9P836RILg,Lotus Hunan,4.0,$$
Uf-lNowqa8XMZyHRrLquMg,La Plancha,5.0, 
Uav2xHxqZZxy4eblNB--PA,Fukumoto Sushi & Yakitori,4.5,$$
UaoJ3SybQ-JjPrsmQio71w,Texture Food and Drink,3.5,$$
UacakYbLnef2TYU2YDrtuw,Perla's,4.0,$$$
UViBcTlnp0iRyPPU_FesLA,ATX Food,4.5, 
USfR6zFbBT-qNjrKON23MQ,Lustre Pearl East,4.0, 
UQjIKAUl5CwvrI-X134brQ,Chinatown Westlake,3.0,$$
UQeDuhlnXSvk_bNy0yM8vw,Phở Hub,4.5,$
ULFRxruHTAV1zHUUGExWdw,Mom's Taste,4.5,$$
UK3EpAabwyR5UguQqCRQ9Q,Ski Shores Cafe,3.0, 
UEgSnHjeR1nrHu5vXO1NfA,Trudy’s Del Mar,4.0, 
UB45Jhyv2lMHfpURk7fidg,The Happy Grilled Cheese,4.5,$$
U9p0G4OOUWP425Ww8FHaGQ,Little Deli & Pizzeria,4.5,$$
U72ZAUh47P1cX-91jqLpJw,Emmer & Rye,4.0,$$
U1ti23Ir3tF5kg28rCBGDw,Neighborhood Sushi,4.0,$$
TzjM11qH5IhmM-MIAJFOew,Thistle Cafe,4.0,$$
TxJxKvTD_vjpUAwW54h1EQ,Hi Wings,4.5,$
Tta8AYBZq3fwr1n2up75vQ,Eureka!,4.0,$$
TqvumCkRi2uAmeG9BJxhSg,The Garden at the 704,4.0,$$
TpWVdcVcKfweTra-uAmkKg,Vixen’s Wedding,4.0,$$$
Tdu7rYrJT-MuyRzSoKiPmA,Civil Goat Coffee,4.0, 
TdnpqCVMqOQKf-3S2Kb_PA,Moody's Kitchen and Bar,3.5,$$
Tbo5IAk7GA1-f4pZ6hz_YQ,Big Vinny's BBQ,4.5,$
TSKMu1M0HAFoPvCZuJxx1w,Comedor,4.0,$$$
TQxHoUZNzVOoBnHm0aMkpA,Cherrywood Coffeehouse,4.0,$$
TOG67e9pFlKD7A7XC5sEfg,Salsa Limón,4.0, 
TKEmPN45epfqtNQq6wY8Dg,ALC Steaks,4.0, 
TIjRjj155FFcNixESdhNwg,Mai Thai Restaurant,4.0,$$$
TD3BYqaiYS7x_--FcKmlAA,Rogue Radish,5.0, 
TBsxo5lJvwgmKo1aRTTJrg,Prim and Proper,4.5,$$
TAWrdQ-Qh3QTa5BBAkL0hg,Grizzelda's,3.5,$$
T75lKT4uaxSz63ugIDXdkw,Spicy Boys Fried Chicken - Rainey,5.0, 
T2EuiSKxm4sbuP_LrMk7uw,CAVA,1.5,$$
StC6I0fRK8d54IwHfN3bpg,Pollo Regio,4.5, 
SrMlAhTmjzptfPlj2-w8AA,Abu Omar Halal,3.5,$$
SnfcwDrb5YyWqFhQ2i9SGw,Ichiban,4.0,$$
ScBbhj2g3xJeivVjTw2t0w,Mumtaz Market by G’Raj Mahal,4.0, 
SWdiMa_8Oq9FIAKB1sJ0hw,Arlo's,4.5,$$
SRwJ6tNJ6r7hQ3uQ7hIBpQ,Bartlett's,4.0,$$
SL_1hNBiEw_vlIAyrXeLBQ,MrBeast Burger,3.5,$
SKwdYg1_adsUlNNWNXhATg,Err Thing New Orleans,4.5,$$
SIIzjxEP8-SMxVQPp8qPBQ,The Peached Tortilla,4.0,$$
RvJzNNcQNimyeBmmOLSSJQ,Madras Dhaba,4.5,$
RlQPCv1OkJbxbJrnN7AUiQ,Nae's,5.0,$$
RcbTZvZxW1xC-jr9-TZTeA,Proud Mary,4.5,$$
Rba9Ol4jnTiov6_iAuoF5g,1618 Asian Fusion,4.5,$$
RUs0hG72w5xa76-10ZhSXA,June's,4.0,$$
RJule1jHysEXmjV11abucQ,Pad Thai,3.5,$$
RJcq3_qVLuJoIHf12DaDIA,Pho Dinh Vietnamese Cuisine,4.0,$$
RB0ZGpQ1CUauf5BKTdj_LA,Whole Foods Market Express Café,2.5, 
R7IChl_KVPtf_iHQ3tudlw,Humpty’s Wall of Breakfast,4.5, 
R2djXcVxc2hp5ldDJlsLWw,Patika Luncheonette,4.0,$$
QzFBu9Zj5zS-sWyrmysEOQ,24 Diner,3.5, 
QwYpob0qIDknfXhUxmFtww,Elotes Fanny,4.0, 
Qn375GaXRU_6OCcD2z_uSw,Pueblo Viejo,4.5,$$
Qmq4gr5Mmo2oIVejag48PA,Kerbey Lane Cafe - Central,4.0,$$
QmGqhWkdued9L98MP-jiPg,Thrive Craft House,4.5,$$
QlTDJwo9p9GiICz2gQi6_A,Fresh Gyro Halal,4.5,$$
QjBJ4-iH3MUoPGXQqa9X2Q,Irene's,4.0,$$
Qfbxkfje_RrQtrVfgd2oaQ,Juliet Italian Kitchen,3.5,$
QfZHqrblTcIpKHwrE3hDSg,The Front Page,4.5,$$$
QdprxDshnPvtNwo0y9oqIA,Kebabalicious,4.0,$
Qc18dZxkWKd3MuP90X8tgA,1st Choice Mediterranean & Moroccan Food,4.5, 
QT7_styx37g2-zwle0KhPw,Fresa's - South 1st,3.5,$$
QT7_styx37g2-zwle0KhPw,Fresa's - South 1st,3.5,$$
QRBfVSUKpqYTstxwV0xRzg,The Mean Eyed Cat,4.0,$$
QP-FRdblP-86ES4u8qyHDw,Nate's Baked Goods & Coffee,4.5, 
QLpkAl5IF-dKsQrqO6zc9g,OneTaco Taquería,4.5,$
QKq8xVLe58sBola2ykdnow,Zombie Taco,4.0,$$$
QE2WUvdPySHBQ7Xu41dDPA,Las Cazuelas Mexican Restaurant,3.5,$
Q9vWH2v4qYzkLudamljjaA,Onion Creek Grille,3.0,$$
Q9lKgMNYUIYESkVY5V3ufg,Unbarlievable,3.0,$
Q7mYMmlbhOWUIo6R6hy7qw,Julie's Noodles,4.0,$$$
Q4hTZVbGC8NmZRpBrVc2-g,Hopdoddy Burger Bar,3.5,$$
Q0Nio-2Nb8d0S4DONaxbzg,P6,3.5, 
Q-7wWqPR6794bfZUepsg1A,Mario's Seafood,3.0,$$
Pxz_Si1XOtBQWw5LTIGJtQ,Michi Ramen,3.5,$
PvsrQOlk1T6reEzpXzRmCw,Troy ATX,4.5, 
PrWSjn4a8o4dHoqKs53GBA,Bird Bird Biscuit,4.5,$$
PpgP0TEv8gvJ3NUCrFyM3A,Tso Chinese Takeout & Delivery,4.5,$$
PlEs_unCcePJzM1FXMweJw,Kelly’s Rice,4.0, 
PkmsrSoqd6t8iCnNopEsUw,Ah Sing Den,3.5,$$
Phqwjk7x11WMAd-rVGbY0A,CoCo's Cafe,3.5,$
PhSdU1yYD3CcIy8DtPNxfw,Vinaigrette,4.0,$$
PfjOmjAXdheO3XYcFXVxnA,Campus Club,4.5,$$
PXDwg6vXCzmpqnht6qmAnw,North Italia,4.0, 
PV3cJUqLNI6mGQfa3CAJWQ,Patika,4.5,$$
PTVMbql0Txp2-ny9FZy4Bg,Cruzteca Mexican Kitchen,4.5, 
PSxq-MFibXPMZlTUWDAviA,The Well,4.5, 
PL80RWPFTJpoOOdJ-LLawA,III Forks,4.0, 
PDtcdi8HiGU_E0EtrrlXeg,Seareinas,3.5,$$
PBfFmFy8C0WOtpHF_frVWA,Habanero Mexican Cafe,4.5,$
P6hZw-ErkoYW14_JgNrl9g,Comal Fajita House,5.0,$
P5nJYSMnGj1tczv_PkNhyw,5280 Burger and Taphouse,4.5,$$
P45NurIP2ekDgQDBIyP9IQ,Sawyer & Co,4.0,$$$
P2fi7qugfLPOFSxscpaAxg,Anthem,4.5,$$
Owb8sgMqMrNEJnGb24xZmQ,The Kebab Shop,4.0,$$
Ovir9G_KtMdk0mzCvtdpdQ,Pinch,4.0, 
Ou18h60bGEviaxWys_ZVeQ,Nau's Enfield Drug,3.5,$$
OpRCsjfrBtJ5CWXjVfZWhg,La Mancha,3.5,$
OorxaXtp3JtnkyBQ27TXjg,Pastelaria São Paulo,5.0,$$
OlB0841vj4V7Wje5tTtLWA,Buenos Aires Café - Este,4.0,$$
Oj0dSJ9oL1jqf6Ud6cOYkA,Roaring Fork,4.0, 
OgDG6jzE3qDWD_unqdc3mQ,Cheba Hut Toasted Subs,4.5,$$
OgCjYq4NTPQ1k0OK081Mug,Galaxy Cafe,4.0,$$
OfxpMdxXa1R451Zo6efvwQ,Raising Cane's Chicken Fingers,3.5, 
OfgCuP2QN165d-EsrCCIYg,Arpeggio Grill,4.0, 
OdsJHnau47hVuDx-7ySKeg,China Family Restaurant at Highland,4.0,$$
ORmSIRaLAErfRrgW4CNg6g,Cantina 512,3.5,$$
OJxWVI_240DS1Xyb-JK-uw,San Francisco Bakery & Café,4.0,$
OHf3Kue07i_nR7oKQRWocw,Red River Cafe,3.5,$$
OFOAj2KHkd0Icz_C9cWJkA,Pollo Caliente,4.5, 
ODKhTnArDrUsuqIlKNd2_g,Bikkle Jamaican Restaurant,4.5,$$
OD2IZRD5qopWWHHR-blN8Q,Ramen Tatsu-Ya,4.0, 
O9kPl8Rd3SY3rjq4znpvKA,Nightcap,4.0,$$
O31SAvOOjle_RLvRpHDdmg,Vince Young Steakhouse,4.0,$$
O1pWzMvVmBomQUaZ3aUlLw,"Snooze, an A.M. Eatery",4.0,$$
NxLE-_uSPCRbdRoC1zcRVg,Tsukimi,4.0, 
NplrGF_5kZx5K67CgxqaKg,Marufuku Ramen ,5.0,$$$
Nj9ZmTcgWzLUpmssW33AVQ,Goodall's,3.5, 
Ng2AYS1SPooH8RPPOCpzmA,Sushi Bar,4.5, 
NaRmhh_q5X3NNcrHK4HKRQ,Picnik Burnet Road,4.0,$$
NTM21on42zdaabHWUSnZ1w,Hideaway Kitchen & Bar,4.0,$$
NSnnUpMyby6L8ALJR3AQwQ,The Stonehouse Wood Fire Grill,4.0,$
NJnJY0ErhVzzZta-vYl97g,Kabab Inn,5.0, 
N8bkqAHarq_aAvpiPo1fOg,Maudie's Café,3.5, 
N20Ind9AWLbsCFFxtR_URQ,Gino's Vino Osteria,4.5, 
MwbX0KRvqqhGO4VAi3Bhwg,Bird Bird Biscuit,4.5,$$$
MvJmCt7i-i48vtDXe5-6rg,Hank's,3.5,$$$
Mv7-irHHLcsKt2G-W8xhjg,The Salt Lick BBQ - Austin Airport,3.5, 
MnO3YMUGAnkHm-iy5wo0mQ,Intero Restaurant,4.5,$$
MkMEFia7jV9fDLSyl6R0rg,Counter Cafe West Campus,4.0,$$$
MdEVBlf_8U8WntGXR2L7IA,Capitol Grill,3.5, 
MSD7RsqlimUFTlc0uq2QNg,Fajita Pete's - MoPac,3.5,$$
MN0EjSEkCPtjjckNtdv7FQ,The Black Forest,4.5,$
MGzro82Fi4LYvc86acoONQ,Franklin Barbecue,4.5,$$
MEVJNWo9ZL8z11nWOk3BQg,Haymaker,3.5,$
M6_Jp6Xcf2z-j_Ay_GiHtA,Jack Allen's Kitchen Anderson Lane,4.5,$$
M2gm902KkuZNXPudMeO1hg,Cidercade Austin,4.5,$$
Lzf0PNmmGlaTZ9fb6b9peQ,Diner Bar,4.0, 
LvSKdHCch7Reet3c78XhaQ,Julie's Handmade Noodles,4.0,$$$
LuDPW0k_L3or4NzWAgu_dQ,Avenue B Grocery,4.0, 
LoSheJfJ57sNedZj0GWO5A,Bar Peached,4.5,$$
LinZJmeh2jQxBVbqN0ixgQ,Counter Culture,4.5,$
LhFdkeOzbxPi6NeGS-1K1Q,Yumai Japanese Grill,4.0,$$
Ld3VO9saSuKmslPCzc7XVA,Fogo de Chão Brazilian Steakhouse,4.0,$$
Lcb9FB6Y_EhLEiJVUJ7tVA,Dai Due,4.0,$$
LXQiHzcMUxm4hp36v_Ah_w,The Jackalope,3.5,$$
LUCmOKTK5Uh7eU84yJq3mQ,Snap Kitchen,4.5,$$
LPYACwYAeHJdQIpxEtJYvw,Barlata Tapas Bar,4.0,$$
LNJIUbU6bKOYBreQGGd0Rg,Uncle Nicky's,4.5,$$
LKm3WKCeTnLYz3vy5bfpnQ,Word of Mouth Bakery,4.5,$$
LGIHLWOVaQmLhvDh2ae2vw,Jester 2nd Floor Dining,2.5,$$
LE46JAgAQ6zLsotQ17i8Mg,Fourth & CO,4.0,$$
LA5QhXzorbHpjY6pjHmHSA,Two Hands,4.0, 
L5ndtXhe0Q23MnVYTxkSVA,Tacos Ivan,4.5,$$
Kp8dey7sWZKMU4dLJgaOQw,Billy's on Burnet,4.0,$$
KjaK4CsJ_PypmVBncLwWAA,Casino El Camino,3.5, 
KYr5xhJZ4_7Dzm1wIrW__w,The Peached Tortilla,4.0, 
KYLDv6fOFhFMNvn-KGNrDg,Kismet Cafe,4.5, 
KWN70XMdGtEjbiA18P8M6g,Project Pollo,4.5,$$
KQds0wAC6UBUxCBpRqVDHg,Apt 115,5.0,$$
KQGeS22MTsuoWdPbVrUIIw,Black Star Co-op Pub & Brewery,4.0,$
