id,name,rating,price level
KK-6rXbIo9B4-b_P5WO5Qg,Clay Pit,4.0, 
KJuHFlqhapJb8tVWCe8MNg,Rosedale Kitchen and Bar,4.0,$$
KIHoGUfCOLhBFQVSAN4QSg,Suerte,4.5,$$
KGsP7-v21mMcJyQatQsKhg,Pho MPH,4.0, 
KEh3efWSOIzd8BvuW-X4-g,Phoebe's Diner,4.5,$$
K6Xm4kI1I2HPssM9FgXNsA,Via 313 Pizza,4.5,$
JvrbmTdZFMMmvz0gWbpkhw,Another Broken Egg Cafe,4.5,$$
JfSFcZjRfUKpjSq9s42jYA,Velvet Taco,4.5,$$
Jbl7sO6cNxaOcxDyX7fPSQ,Louisiana Wild Crawfish & Catering,4.5, 
JbDZixSeiWuzgdrFIvzDTw,747 Burgers,4.0,$$
JXXmLPPsIeWj7pKHT1XaUQ,Ellis,4.0, 
JW3SkLOUfGhcVQGosoozUA,Launderette,4.0, 
JM4gK13DvAzGpdPeae3wVQ,Halal Time,5.0, 
JFfvSm9K8EG1z34c61Agww,Balkan Cafe & Grill,4.5,$$
JD7cXdmPyjHI3VyEfe3l2Q,CAVA,4.0, 
J8Ha6yIvGoU-E31jnCq7Ew,Barley Swine,4.5, 
J7Hs5_PGlZajNRxGptGRvw,Steiner Ranch Steakhouse,3.5,$
J1oGA-rXtjhpDi1MnxaDFg,SXSE Food,4.5,$$
J1aHzP1AY_6HGDOFdNUv3A,Weird Food,5.0, 
J0oTYJx-dGn5yk926s6eGw,DeSano Pizzeria Napoletana,4.5, 
J-S8U3hSuuZSa1a0xq2kJg,La Holly,4.0,$$
Iuvl12hnKAdAESOZHlu0jg,Sterling Supper Club,5.0,$
IqNExVdP8Mr8GQa8OgozcA,Honey Moon Spirit Lounge,4.5,$$
IlRZT7BVBny5qbz7_UP6JQ,Charoen Express,3.5,$$
IhsJHBMamH3wrjOdZSYu5g,La Condesa,3.5,$
IhAtd40DuC4cmivIS47Dyw,Baldinucci Pizza Romana,4.5, 
IdqPtYXz6lhnKN0pTd_Z9Q,Tacodeli,4.0,$$
IVeSLhijGTYMkBN0OjWn4g,Honduras Food,4.5, 
INUWOG0fuuYwinCEA2BrHQ,Phoebe's Diner,4.5,$$
IJDuykkbPXfKa9eixyol0Q,Habesha Ethiopian Restaurant And Bar,4.5, 
IHVluPs_KKEIqX2UUFQDYg,Cuantos Tacos,5.0, 
I416viu8dydgWGosPRXYFg,Laurel Restaurant,4.0,$$
Hzz0S04Mn4kMwY_Bt7BtKw,Krab Kingz Seafood Austin,4.0,$$
HyAzD1a0MmXga-GYaTpQtA,Spicy Boys Fried Chicken - East 6th,4.5,$$
HvyIF3f3PiEeIczin8J2tQ,Rebel Cheese,4.5, 
HvWTntcf7Hz_BEW5zBN4-g,Café Crêpe,4.0,$$
HnyCxHXrCuZnlemW_1FrKw,Taco Flats,4.0, 
HnWAjMY9k2_eV9cjlqcewA,Thai Kitchen,3.5,$$
He2KYtXXfaIR0nkCXH5xiQ,Loro,4.0,$$
HbMPlMQom_-TgyWNi0c5Gg,El Vago Cantina ,4.0, 
HYR2vYJ8gRCF5YgOrWXg7Q,Cachitos512,5.0, 
HWzfD5_8s533OJLbwjGXnA,Super Thai Cuisine,4.5,$$
HKi7fd2bTzZfVB_Dz9vGng,Lucky Robot,4.0, 
HIs4Y4J9KHmMP_0_hiJekw,Chi'Lantro,4.0,$$
HI9DUabUvuFQMu_uMM18ww,Lou's,4.0, 
H966O2EmxTj7TBTjcu5wqw,South African Food Affair,4.5, 
H6TRTjlEy1_GWlcOuZzbHA,Birria Queen ,5.0, 
H4YfD2avs9sDp-56s2E0pg,Hawaiian Bros Island Grill,4.0,$$$
H2QGxJvWlf2f3HclvgT30A,Magnolia Cafe South,3.5, 
Gzi27rYJ2RegyRY_KqtloA,Bamboo House Austin,4.0, 
GxocPmJQNw5A3yUvIyTnwg,Las Palapas,4.0,$
GwAFL29gpnEIjAG9MauMig,Aba - Austin,4.5,$$
GrnS4hEW6smYaIe_KzDOWw,Taquero Mucho,3.5,$$
GpfqJjbw932FxSs-cKedBg,Mother Klucker,4.0,$$
GdR9YyZ0e9VeP0r9C303SQ,Parkside,4.0, 
GctdDsrAN4-E5PaLZdv4-w,The Kebab Shop,4.0,$$
GbsVsvABa4d3tDJRJdRs-Q,Jack Allen's Kitchen,4.5, 
GZfHsTQAabxdXB_z30h6kw,DeSano Pizzeria Napoletana,4.5,$$$
GQVxN1lJBzD2VFPxFGSx0Q,Mama Kong Cambodian,5.0,$$$
GJbJS_urD9jS-T4jIFeLMA,LOVE 312 Pizzeria & Wings,4.0, 
G6_o1h3cm7ocJK-To1HWew,Pho Please,4.5,$$
G6TBNN4EEVzuYsVJovn32Q,Shuck Me,3.0,$$
G6SS0TavTv7pTy4vBVxWZg,Louisiana Crab Shack,3.5,$$
G5TwHwnqCO6HKqKGhrUiyQ,Tokyo Sushi & Ramen,5.0,$$
G39Atee-jAK_LWAkaWSL3g,Stinson's,4.0,$$
G-JE24OpVIfW0C818k-1Cw,Sunny's Backyard,4.5, 
FwopFLgTfaAMecnvThYRBg,Delucca Gaucho - Austin,4.0,$$
FwO183blfDg8g6sFv-NTsQ,15th Street Cafe,3.5,$$
Fuv7Apt32H5_ihp0qDEbAg,Arlo Grey by Kristen Kish,4.0,$$
FqWMOQ0WbVZ55Y3sS1ulhQ,Veracruz All Natural,4.5,$$
FpyyZkQ2zr7zUvhjDwSTcQ,Biscuits and Groovy,4.0, 
Fdn-JblBEB_3z856yLjlMQ,East Side King,4.0,$$
FcnPDdXx_Y1MdB-zc1lVeA,Nasha,4.0,$$
FbZLY5XASP9phByStRTSaw,Doc B's Restaurant + Bar,4.5, 
F_FIr4d9RQNQQY4csobTkg,Cava,4.0,$$
FZ3M3K7yIvIj770TE4JpKw,Oma's Kitchen,4.0, 
FWppPI6i6GJ1EXtT7U3G4Q,Vaquero Taquero,4.5,$$
FVANupKYOw0gcAF7J6bebQ,House of Three Gorges,4.5,$$
FLtSrMIowk2nnBSPDZTHWg,Gabriel's Cafe,3.5,$$
FCDU2f5YXSa0F5cxoMcA8Q,Nixta Taqueria,4.5,$$
F6b_O4-wtd3956YOvAoerg,Hi Hat Public House,4.5, 
F6JdjM5d_Eok5tVnq1fmJg,Sweet Chive,4.0,$$
F4qWfjoGGUJ7ioVySu9org,Mary's Cafe,4.5,$$
EwUahd4SYKdPH1p1Cpe5fg,Hyde Park Bar & Grill Central,3.5, 
EulwNBngDrkPvduuBJnPZw,Yard House,4.0,$$
ErpJa6jMQMDlbyyNn34Ofg,Josephine House,3.5,$$
EqglrfjYcSJeMVSZJBoQyg,Curry Up Now,4.0, 
EoIJZMBqFwX-TNAj6rmctg,Ichi Umi Sushi,4.5, 
EnHurlCwKl-j3EDnFU8oxg,Sa-Ten,4.5,$$
EiG06LHu__5TZIZA2e72pQ,Rosewood,4.0, 
Ed7It9_4WWBhEizUe0YH_A,Lick It Up - East Austin,3.0, 
Ed1Z0XLEhZa0wn_kPUoXGA,Uncle Nicky's,3.5,$$
EaHJ9kb6XTIQqddyAFdf-Q,Gather & Forge,5.0, 
EPkf96UcG2W3ttlQphWUGQ,la Barbecue,4.5, 
EM2xvBhMvOhCDmS3eZi0Vg,CARVE American Grille,4.0,$$
EL3aPVjzslO3qV2JRzvcXQ,Royal Fusion Indochinese,4.5,$$
EKQMAqLW1rUfe8yY5YDQXg,County Line On The Lake,3.5,$
EDvNWxQj95QWwzUdjgezmw,Cabo Bob's Burritos,4.0,$$
E9DUNswqkV6QcC69G-HCwQ,Chosun Korean BBQ,3.5, 
DzrgzDDKSpACYWW3yKSt7A,Oseyo,4.0, 
DxPyYqvyatW9Eg1v7-hn8w,The Happy Lobster Truck,4.5,$$
Do1ne8UpfPPKnyYOQ3spDQ,Freddo Atx,4.0,$$
Dmh22kDwRzR-Er6aN0h01A,Fair Game Italian,4.5,$$
DirIhq4yh5EcQkMhldIPXw,Mour Cafe,4.0,$$
Dh8R00m1wcCsUcm-Sflmlw,El Sunzal Restaurant,3.5,$$
Dc96Pu8n9FRIIMPW3HPGcw,i Fratelli Pizza Downtown Austin,4.0,$$
DbtJzD09fddmT861qbMo-w,Fat City,4.0, 
D_roN564Wq-4pHAsgjS0cw,Ali Gyro Halal,4.5,$$
DSQCRlBZ_oy4kyTzqDfb9w,Dean's Italian Steakhouse,4.5, 
DQu-9yItu2woAx-UBUzivQ,Micheladas Cafe y Cantina,3.0, 
DNM2CWwf0UzMpze0tsKStQ,Het Say Vietnamese Kitchen,4.5,$$
DKfTvXgkETrJSjnIBXgRmQ,Amorcito Taqueria 2,4.0, 
DJXOsYCWc0nMfBVUUy6JHg,Pollos Asados El Norteño ,5.0,$$
DFc41Dq67bPB7hYqIA3-vQ,ATX Gyro,4.0,$$
D30TE3714icySFIrXj6TsQ,Milano Cafe,4.0,$
D1ftLE7rb08zCZnB2hgP-Q,The Pitch,4.0, 
D0a-5tvB43JItaD0cvImhA,MezzeMe,4.5,$$
CxDq-fQN3c3g29So1NPY-A,Love C Spot,5.0, 
CtEGObFKWrjoCw5yh3Nj5w,Hopdoddy Burger Bar,4.0,$$
CqOkl94q9ttvYNWIITA8ow,Swift's Attic,4.0, 
Ckz47uJv1Xi91yX23dcdiA,Revolucion Coffee Juice - Austin,5.0,$$
CjvV9PzdSOk7gapnwS1Xww,Texas Chili Parlor,3.5,$$
Cipqsy7Fdnt9IiglUxx2NQ,Jjim Korean Braised BBQ,4.5,$$
CgZfMVFv0ilEDZbH06apyA,Tacodeli,4.0,$$
CfXB2vQ0_wLzwhVUpkj-XA,Burrito Factory,4.5,$$
CXnwchIvuOkMVgROiwoz5w,UTea Pho,4.5,$$
CXP_w8XFHyg6hlzFfKxBSA,Sopa De Fideo,5.0,$$
CLsofV1elOTsbMYmKBIUxA,Phoenicia Bakery and Deli,4.0, 
CLcRsv9px0tbBkPkRN5qBQ,Otoko,4.5,$$
CGMoxmSPGP7Y0ueRYsi_nw,Commons Cafe,4.0, 
CAVtUByBO6JOY_krzrlfbw,El Arroyo 5th Street,2.5, 
C9QXRfi43sYP5lXkNGrM7A,Lazarus Brewing,4.5,$$
C4U77PiL7d_Z22LCzOpRPA,Kerbey Lane Cafe - Mueller,3.0,$
Bz-NZ-2Dx6pztO0nvfD3JA,Nori,4.5,$$
BtlzDIZ5RJePAae_hklVlA,Jefes Street Tacos,4.5,$
BrZmt_v4Gevh6fhzeec1ag,Las Perlas,4.5,$$
BqmXzVm9klKNfy0HjmD-jw,Honest Mary's,4.5, 
BkJtywTAG-a9fU6rdaL6UQ,Scholz Garten,3.5,$$
BfV6SKodpsxWpHQ3qdvz8A,Art and Joy of Nutrition,4.0,$
BeaMTjBLSpNYzAol4fuq8Q,Bob’s Steak & Chop House,4.0,$$
BdsDcyOCcniu1WlOr32daA,Mi Madre's,4.0, 
BdnhQ8TSNrJpaG89CFf-KQ,Civil Goat Coffee Co,4.5, 
BcnoKR1af6HBjp065HjlHg,Epicerie At The Contemporary,5.0, 
BblMorwP68gRDu38X5Q6FA,Nifty Fifty Diner,4.5,$$$
BbDujOZvq3OjgsRROtaiDg,Wholly Cow,4.0,$
BRWzmqOKqprWdnA3Eh0s_g,The Mighty Cone,5.0,$$
BRPcQEdlla9YaM4TPqkYrQ,Hoover's Cooking,3.5,$
BQZ6_qTCYHu_SO1eXyKArg,Taqueria Anyeli,5.0,$
BHZ9puL8YuHE-YEdkmxH-g,Canje,4.5,$$
BCaTdIxMsFDw3MK4iy_b7w,Fairways Cantina,4.5,$$
BBdQ6_zUotQE4FPpOihq4g,Dosa Shack,4.5,$$
BAXBQd9yAiSU_wmZb5mWjg,Maiko Sushi,3.5,$$
B3FleeBQX8tsgBhMwdFXLQ,Biderman's Deli,3.5,$$
AsYbCd5d7TtIZEWIL5VhOw,Roaring Fork,4.0,$$
Arkwh6sIktiIjimtIiONXg,Lutie’s Garden Restaurant,4.0,$$
AqhAJk1OyupIaYjg0JpZlA,Chago's Caribbean Cuisine,4.5, 
Aci3rT2TKqUm7cy7taAXQA,Luck’s Wagyu Burger Shoppe,2.5, 
AcFt364BrHyMu3VrSCKMOw,Salty Sow,4.5,$$
A_RD7-tOgNKQjxgTxlaoZw,Capriotti's Sandwich Shop,4.0,$$
AWGRRRSaxAHI1zeWYb06sg,Drink Well,4.0,$$
ATNVRZWUxp613GiHGsoA8A,Tony's Jamaican Food,4.5, 
APIwyhf7gtW9ZBmnUVBpJg,Uroko,4.5,$$
AMM36tDkea1sn8bntzyRkg,Aviary Wine & Kitchen,4.5,$$
AEzUnBajBmZS6-v2spaZDA,Project Pollo,4.0, 
AAkz8Wd-qbuMSzomqND4iQ,Local Slice II,4.5,$$
A5KaF3Cl2MLN_9ycJ_m6rg,BD Riley's Irish Pub at Mueller,4.0,$$
A3uT8nRgWiIaecEQz32wWg,K BBQ,3.5, 
A3K4Uk9l5dB5XV6f4J6fAA,Le Bleu,4.5,$$
9pJAjoekyFksZ6fbpZ7GTw,The Kebab Shop,4.0,$
9g_mBYZ_UjG9ttLu8-pPKA,Yard Bar,4.0, 
9fOJxRpRgObO_hsaySDc2w,Yaya Cafe,3.5,$$
9fB8oF-KDQ1Hd67ieii0VA,Downtown Burgers,4.0, 
9e5lIroM6Eyd4aS26pWWEQ,Cooper's Old Time Pit Bar-B-Que,4.0,$$
9dDox8y6HogwzfCIkMdMKA,The Soup Peddler,3.5,$$
9WN5fwLqZsskqrX9N8ucwg,Tso Chinese Takeout & Delivery,4.5,$
9TuZ2N9p6m0nnoXy1ZHeyA,The Grey Market,4.5,$$
9LPV0rSMkiPocCeOMB-DMA,Quality Seafood Wholesale,3.5,$
9Eo8MaPFZNZvb3YsMTx0BA,BBG’s,3.5, 
99knW4T5Au5LjvvnbR5tZg,Swedish Hill,3.5,$$$
97bK6WFJdJzy0oNNb3X6Hg,Fixe Austin's Southern House,4.0, 
8yWbiBG_nGm9XGklAtssUw,The Backspace,4.0, 
8wgUgGksOCvjys961NVQYA,Ahhan Lao Kitchen,4.5,$$
8sEbM_ACHUbBsZ-TRZFXWA,Home Slice Pizza,4.5, 
8rzbKH9qN9XkateqUZjXeA,Shishman Mediterranean Grill,4.5,$$
8p9ownb2KK7Q9ZTRCmTktQ,Birdie's,4.0,$$
8oOZMeMg8it2ly0meXp-lw,Maru Japanese Restaurant,4.0,$$
8jtepl1dAn8xS4ytEDbPfQ,Oh K-Dog,4.0,$$$
8grfsTIxnCiQrRoV22XBCg,Tender Thighs,4.5, 
8fNk1tcxZpkVAs1_hqebLA,Higher Ground,4.5,$$
8WJmOq0K_AEc4Ey5UcfcDw,Jan Chi Korean Cuisine & BBQ,4.0,$$
8V_dRI_nuqAmRtzm5bB5vw,Chef Choo,5.0,$$
8RYbH0-_Cjn6jAcp6SCyDg,Tillery Kitchen and Bar,4.0, 
8RPIjybMh5Eg90eVsv3fRQ,Via 313 Pizza,4.5,$$
8RG6_egQd3dmtxbFzS02Ew,Sushi Japon & Hibachi Grill,3.5,$$
8Qqo9RrHiADyMNee5Hy9YA,Visconti Ristorante & Bar,3.0,$
8GusTJDbsUChxDYP677npg,Cannone Cucina Italiana,4.5, 
8Gs5Civ8LpPKu_lc-bmn4g,Austin Daily Press,4.5,$$
8GfPt82px0MYo9McLIYH7Q,Techo Mezcaleria & Agave Bar,4.5,$$
8DeWaxQ0As_wzhutv09Y5Q,Poke House - West Lake Hills,4.5,$$
87hJQ9EQK1sG8MWR-kybAA,House Park Bar-B-Q,4.0, 
82wZS_E9g1FTOso5cdsLzw,Pho Craft,4.5,$$
81WXhq9j5yL2r3EB_8R6eQ,Love Supreme,4.0,$$
8-AimDTJHrF8c-Dkl1K5Cw,Blue Lacy,3.5, 
7kJab3nyBrRTfMMZMlgiSg,Este,5.0,$$
7iU8fc5BcQi7BJNBOWjKkA,Aster's Ethiopian Restaurant,4.5, 
7gTT5jtFAAsohzhQY9SUbw,sweetgreen,3.5,$$
7_keO0r3oVj6hllofDUWfw,Stella San Jac,4.0,$$
7ZU9DwctpN_tkC7EOd3C-Q,Ramen Tatsu-Ya,4.0, 
7V7FS56FtsLJHKSAn6ZlWw,Forthright,4.0, 
7SblTRJY2unu553HwbC2qA,Glory Hole Hot Dogs,4.0,$
7PZKJbMakI_WSbgA-DJUHA,Bangers Sausage House & Beer Garden,4.0, 
7IuVOU8gHGmpG9xydhgxqQ,MUSE Fusion+Sushi,5.0,$$
7HD_ghJ7YH2NHYqmrWs2Bg,Mason's Famous Lobster Rolls - Austin,4.0,$$$
7CXy5h3u_aWsK9qov6B4rg,Xian Sushi and Noodle,4.0, 
7CAmnDv0ITSs6Lh4pZWd4Q,P Terry's Burger Stand,3.5,$$
7AFctw607BF-0gBxVht3Cg,Hoboken Pie,4.0,$$
76osOZ3gPv9a2NaYlXXieQ,Russell's Bakery,4.0,$$
75dsYFB3QDE8dOBGSG7qLQ,WAT ZAB Thai Food,4.5, 
75C9OD6S3Ov7b0U3m9KWNg,Papi's - Food Truck,5.0,$$
6wk-k-YJnU3rUM6JZrJsag,Eighteenth Over Austin,3.0, 
6oIKOIJmrSxv1MjVzg_hXQ,The Peacock,4.0,$$$
6nNseNdeC6QTKa6XloL3zg,Counter Cafe East,4.0, 
6mZzxNh9IXMrNACtxMqrKA,Chicken Rice Joe,4.0,$$
6e3UQmbqFLGWWDCI5VczCA,Hopfields,4.0,$$
6cpyParNNfo2c0XFm4caVA,Old Thousand,4.0,$$
6cIzTqQGthBctMWzxLHwRQ,Nervous Charlie's,4.5,$$
6NXzlHMBzNVz3BvVe8XhBA,Texas Sushiko,4.0,$$
6KVNVyUXZaRwYsX6UJloew,Sassy's Vegetarian Soul Food,4.5,$$
6IeiU0e8EhxO-MnVdkuUeg,Azul Tequila,3.5, 
6HVR1WjB9eejnIx8ZLFfAw,The Mediterranean Chef,4.5,$$
6Gxs1T1lJJ1PlMWZIcEw_g,Oakmont Food,4.0,$$
6A-flzVZVs1l-Jsl4tRvjQ,"Snooze, an A.M. Eatery",4.0,$$$
67bZm-KQQCwSat7_jmiVbA,Hopdoddy Burger Bar,4.0,$
5ufHVEdJNPypB4v_UhUUUQ,Patrizi's,4.5,$$
5suI6QbrzMAj_AAbv8pSHw,Tacos Yo Soy,5.0,$$
5mN74WEFRE3JEq1Mo_TR2w,G Bar and Bistro,4.5, 
5fI9ZzqzRLnMNYoTMjUGGQ,Granny's Tacos,5.0, 
5XuXgPHTJsT4D4MsQfHfZA,China's Family Restaurant,3.5,$$
5XENCwJ9Xgw8BsfuWqOsSw,The Buzz Mill,4.0,$
5Kklp6a7lggH2XQ2MSYANA,School House Pub,4.0,$$
4sfF1paqVfXvzAIdzs6MQg,Uchiko,4.5, 
4mtF2og-yXj7GbGgJNxq0w,Corinne,4.0, 
4htpnlDZ6zAfpvEwPw1CDQ,Eddie V's Prime Seafood,4.5,$$
4h-O6wPWswMbVowT_lYn9g,Tiki Tatsu-Ya,4.0, 
4gnBkp2K1d2G3Z9a3LpyHw,Kolache Factory,3.0,$
4gjL09PPT5UI5fmnVxFHcQ,The Peached Tortilla,4.0,$$
4PHzFtfQc2jeHAQqr1DF9A,Cooper's Sandwiches,4.5, 
4Jsmb92lYx8Djk4QBk6aXA,El Tacorrido,3.5,$$
4JNsfaP4ILEuzidhbPgvRQ,Patrizi's,4.5,$$
4CH5ZOCr8gyS7GZjhpWyhw,Cafe Nena'i,4.5,$$
45vfiLuU8gWemnSdedp4Dg,ThunderCloud Subs,3.5,$
451QGZH6G-Skz39C8YhI2w,The Cavalier ATX,4.0, 
44HXTq9H_Ndf9j2aEvBUog,The Caribbean House,4.0,$$$
43N-TKU1m-y4FljMA0VXCg,Culinary Dropout,4.0, 
42ox4yc8n5uMonIiTzJ59A,Favorite Pizza,4.0, 
4114gDfZgTfYgfIrOb0wVw,Ze Crêpes,5.0, 
4-RkxDM200qfSG756uVmtQ,Péché,4.0,$$
3z_-Hl2lbpZrvbmAIhCLrA,KAPATAD Kitchen and Cafe,4.5, 
3rMQRtMfPJsleM2EiyAuZA,Chinos Fusion Hacienda,4.5,$
3k-PzE0bxllr9glPURSYtw,Roppolo’s Pizzeria West Campus,4.0, 
3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,4.0,$$
3RNWTBtAB-z9PFvfGmGPGQ,Cypress Bend Cafe,3.5,$
3O8mXYEvciU4GZN_kj9xEA,Conscious Cravings,4.0,$
3IVDn28zKLnE-lysdKpLiQ,Maie Day,4.0, 
3IIRO6usYMtbbH3maqNfaw,Main Streat Food Hall By H-E-B,4.0, 
3G_4t-rOeD7BI2FjDk5Fcw,Hook & Reel Cajun Seafood & Bar,4.0, 
3AGDyk6AdnCAxY8Am2XqAw,Golden Tiger,4.0, 
3A2eguX_oB2eTzfI56szxA,Malibu Poke,4.0, 
2zOmcPu717eU83nbRAWSBA,Bummer Burrito,4.5,$$
2vppZx0rTDZtCzw-NljdRQ,The Capital Grille,4.5, 
2shvbGrTkfk4xk6BVWjZug,Taco Bronco,4.5, 
2igcGsUhljnmCrtzpxWv5Q,Mezze Cafe,4.5, 
2gd5FJ6ACgaKp9jq2sI-aA,La Peña,4.0, 
2eqeqTu3PXhWizQ0M02W0g,The Git Out,4.5, 
2ZtOJ-vj1e9C1CmCm_s40Q,Delmy's Pupuseria,5.0, 
2ZZ-_nSKBkKrww0TrEq2Kw,The Brewtorium Brewery & Kitchen,4.0,$$
2ZVSDvbFK2DNoZb9x7NlfQ,Chi'Lantro,4.0,$$$
2WEp9uJef3bO9osNNInLCA,K-Bop,4.0,$$$
2S22pC2eSYsYB_fG89EJdA,Halcyon,3.0, 
2Ku5f8dfaGU_ldkxcMWKgg,Kabobzi Mediterranean Grill,4.5, 
2EnKNyqXVTAsG5V9VJNxxg,Tiny Boxwoods,3.5, 
28RuK9yoG0k0LLGM7fqKQQ,Lin Asian Bar And Dim Sum,4.0, 
27FZ6pNit3mbKA0MysZgaQ,Tatsumi Sushi,4.5,$$
23am0wy8T8lCta44bVX43w,Lua Brazil,4.5, 
1sErmQCcWiLcUeey-FSwPQ,Smokin Beauty,4.5, 
1p-aO3o-4BGVUNmsYlC0Kg,moonbowls,3.5,$
1o0s8X_RBMr4dMlMaiXCZw,IL Saporis,4.5,$
1mgAhLHRWJjJkJ2GbwrWUA,La Cocina de Consuelo,4.0, 
1hJEqPHe65oJmO6scIKvKA,Tumble 22 Chicken Joint,4.0,$$$
1ZRVWvPCnrTnJrM_CZYsyw,The Story of Texas Cafe,3.5,$$
1VVujesB-UmR_84B5CBiOA,Biscuits + Groovy - South,4.5,$$
1NpVlW3O_vWQQy6cxLFhtA,Food Food,4.0, 
1Eq16r_MSnvPsnIykBdy9w,Home Slice Pizza,4.5,$$
1Aj548eb5DPb9fIF2HW32Q,Abel's On the Lake,2.5,$$$
17lU7tX9Gu9R0F_HNUjiKA,Posse East,4.0,$$
15NX5oCQql7960hlK2Yb_w,The Meteor,4.0,$$
1-0Jhx0QpzPk9cGcMYRUDA,Halal Bros,4.0,$$
0wljsy6_0HIni0pooc5ozw,Mr. Natural,4.0, 
0trONnT5XH95V5fFWiJH5Q,68 Degrees Kitchen,4.0,$$
0rA6v-w_bt8jrzHcxDGiKg,TIFFANYS,4.5,$
0oXuts9ew-_LN0F5c9M1YA,Phil's Icehouse,4.0,$$
0m9yum2bqMCQtxbHuQbQFw,DEE DEE,4.5,$$
0lgGW93HYeVqrTTx9d3gUA,Chi'Lantro,4.0,$$
0WRiIU01pJT0RuYn8zyC2g,Ned Granger Cafe,4.0,$$
0TlNyhbIT8AUXtTtimhrHw,Mr. Sandwich,4.0,$
0MUqeuaO1TB9HzlAPO0efg,Shawrma Halal,4.5,$
0JUlrelFKPciBVcZANKF4w,Halal Wings,4.0,$
0JU2Tn6GxMQBh6YABrESEw,The Chuckwagon Cafe,5.0,$$
08wLD2pUdZV73zHywMpREA,Musashino Sushi Dokoro,4.0, 
00K-UTXqg9iDoMXB3QXh0A,Austin Taco Project,3.5, 
-qjkQHH-5O8BAztc6udOuw,Tacodeli,4.5,$$
-pv0wXx1s0viMg8CH7x-6g,Papa Joe's Tex-Mex,4.5,$
-pZltwxs2RBzQFFcb-O55A,"Old Thousand II - ""Dope Chinese""",4.0,$$
-kr42hgTb3_SlQqW5xxywQ,Bull And Bowl,3.5,$$
-kf2oeqlpQ_fnyoXoV_vYg,The Meltery,4.0,$$
-jxEILUSqsWL0Oo7cQDfVg,Sazan Ramen,4.5,$$
-gPfDIdch1QNPsMLEom5Mw,Tommy Want Wingy,4.0, 
-dNzrtdgR9v5kbqxw0ZKoA,Gabriela's Downtown,4.0,$$
-b8Rt2z847RCSdvrbuf-qQ,POCHA IS BACK,5.0,$
-aQPo-alCIwsFrYKJmSG8w,Local Foods,4.5,$$$
-Xq6ruGk0U3inDf7BOX1YA,Jade Restaurant,4.0,$$
-XOAzMXCWX8BvxFAcrfpTA,Sushi Hi,4.5, 
-Vo99SY_sGvpNCkLMHfeBg,The Austin Club,4.5, 
-VAdzjb7dHuL5ggeb_tX2Q,Ciclo,4.0,$$
-UuD2pRs9_ifSw8gZfu9TA,Idle Hands,4.0, 
-SDojAquZttc1TpWcsux5Q,Choo,5.0,$$
-JqrUI1y8jaUQma7t2ShUA,Revelry Kitchen + Bar,4.0,$$
-IIvmjoEKa9Trhf4OxzJeA,Caroline,4.0, 
-H_cbWJ6Wqe5lxRm4l7h_w,Spread & Co,4.5,$$
-ED6173Uda-AiAWqEHIhuA,Cafe 605,4.0, 
-Ce8p148xb0-4dv_3zwm3A,Cabo Bob's Burritos,4.5, 
-BBSLCjzw3i2PHuwJ_dabA,The County Line,3.5,$$
-B7FSfGvyIgbuANlVWMtIw,Oddwood Ales,4.5,$
-85pDrVcAdzNK55bFpintg,Shoal Creek Saloon,3.5,$$
-6obgh8LkS9L0Ww1zHdTNg,Galloway's Sandwich Shop,4.5, 
-0P5rq9DlJgXnfB320Fx9w,Greenade,4.5,$$
